股票代號,股票名稱,上市櫃產業,基本族群,主流/非主流,熱門族群1,熱門族群2,熱門族群3,熱門族群4,熱門族群5,備註
7078,宏捷科富邦61購02,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7079,聖暉*永豐5C購02,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7080,正淩國票5C購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7081,精材元大61購06,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7082,台星科永豐61購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7083,優群台新5B購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7084,環球晶元大64購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7085,群聯元大5B購12,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7086,臺慶科台新5B購02,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7087,台半元大5B購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7088,凡甲統一65購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7089,安葆國票5C購02,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7090,朋程國票5B購02,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7091,威聯通永豐61購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7092,華容元大5B購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7093,穩得台新5B購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7207,雙鴻統一56購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7224,智通*國票56售03,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7225,晟德統一57購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7226,先進光統一58購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7227,雙鴻統一58購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7228,宏捷科統一58購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7232,神盾統一58購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7234,翔名統一58購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7236,雷科元富58購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7238,中光電國票57售03,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7240,家登統一59購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7241,能率統一59購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7242,前鼎統一59購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7243,聰泰統一59購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7246,昇達科統一59購02,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7247,晶宏統一57購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7248,信驊群益5B售01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7249,鈊象統一5A購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7250,雙鴻國票56售01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7254,神盾國票56售04,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7255,濱川統一56購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7257,力旺國票58售02,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7258,鈊象元富5A購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7259,昇達科群益58售02,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7260,富喬國票57售02,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7261,富喬國票5C售02,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7262,櫃200群益5B售02,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7264,雙鴻凱基56售06,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7265,家登群益56售04,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7266,信驊永豐59售01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7268,弘塑國票58售03,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7269,穩懋群益59售02,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7270,高鋒統一5A購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7271,信驊凱基59售01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7272,擎亞國票59售01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7273,世界國票59售03,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7274,精測群益62售04,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7275,雙鴻凱基58售03,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7276,穩懋元富58售03,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7277,穩懋元大59售08,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7278,神盾群益59售01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7279,雙鴻國票5A售01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7280,雙鴻凱基59售12,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7281,信驊永豐5C售01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7282,宏捷科群益5C售01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7283,鈊象群益59售04,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7284,印能凱基5A售04,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7285,弘塑國票5B售02,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7286,富喬群益5C售01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7287,世界凱基5B售02,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7288,精材群益5B售05,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7289,立敦台新5B售04,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7290,群聯富邦61售05,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7291,華星光統一61購02,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7295,智擎統一58購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7296,華星光統一56購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7297,萬潤統一58購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7298,廣積統一59購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7299,新漢統一58購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7301,鑫科統一58購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7302,群聯統一58購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7303,M31統一58購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7304,昇達科統一5C購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7305,美琪瑪統一58購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7306,鈦昇統一58購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7307,原相統一5B購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7310,僑威統一59購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7314,英濟統一5B購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7315,群聯統一5B購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7316,茂綸統一59購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7317,順達統一59購03,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7318,茂訊統一59購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7319,茂綸統一59購02,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7320,金山電統一59購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7322,萬泰科統一59購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7323,M31統一63購02,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7325,晟德統一5A購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7331,振曜群益59購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7332,宇峻統一5B購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7334,群聯統一57購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7335,弘塑統一5B購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7336,高端統一65購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7337,創惟統一58購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7339,系微兆豐56購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7340,騰雲統一56購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7341,新應材元富56購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7342,鈦昇統一59購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7343,鈦昇兆豐56購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7344,精材統一56購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7345,鑫科統一56購03,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7346,欣銓統一56購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7347,鑫科統一56購04,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7348,前鼎統一5C購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7349,新應材統一62購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7350,新應材永豐56購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7351,鴻呈統一56購03,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7352,波若威統一62購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7353,東捷統一56購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7354,大國鋼元富57購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7355,環球晶統一57購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7356,意德士統一61購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7357,群聯統一57購02,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7358,南俊統一61購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7359,宇峻元大57購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7360,宏碁資統一57購02,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7361,順達統一57購02,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7362,家登統一61購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7363,湧德統一57購03,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7364,漢磊統一61購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7365,漢磊統一58購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7366,元債20凱基67購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7367,力旺元大57購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7368,大樹統一57購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7369,南俊統一57購03,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7370,富喬統一5A購02,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7371,智通*國票5B購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7372,環球晶元大58購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7373,譜瑞統一57購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7374,譜瑞元大57購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7375,宏捷科國票58購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7376,系統電永豐56購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7377,中探針國票56購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7378,台燿群益58購03,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7379,譜瑞統一5B購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7380,譜瑞凱基57購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7381,譜瑞統一58購02,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7382,譜瑞統一56購02,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7383,雙鴻元大58購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7384,廣運永豐59購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7385,譜瑞元大59購02,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7386,譜瑞元大58購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7387,耀勝統一5C購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7388,國債20群益58購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7389,精測統一65購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7390,智通*元大59購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7391,昇佳電凱基57購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7392,群聯永豐56購02,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7393,優群統一59購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7394,中美晶群益57購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7395,中美晶國票59購02,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7396,鈊象元富59購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7397,環球晶凱基59購02,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7398,旺矽富邦56購03,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7399,均華國票56購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7402,邑錡,光電業,光電業,主流,,,,,,provisional_industry_mapping
7547,碩網,數位雲端,數位雲端,主流,,,,,,provisional_industry_mapping
7556,意德士科技,半導體業,半導體業,主流,,,,,,provisional_industry_mapping
7584,樂意,文化創意業,文化創意業,非主流,,,,,,
7610,聯友金屬-創,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7631,聚賢研發-創,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7642,昶瑞機電,電機機械,電機機械,主流,,,,,,provisional_industry_mapping
7703,銳澤,其他電子業,其他電子業,主流,,,,,,provisional_industry_mapping
7704,明遠精密,半導體業,半導體業,主流,,,,,,provisional_industry_mapping
7705,三商餐飲,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7708,全家餐飲,觀光餐旅,觀光餐旅,非主流,,,,,,provisional_industry_mapping
7709,榮田,電機機械,電機機械,主流,,,,,,provisional_industry_mapping
7711,永擎,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7712,博盛半導體,半導體業,半導體業,主流,,,,,,provisional_industry_mapping
7713,威力德生醫,生技醫療業,生技醫療業,非主流,,,,,,provisional_industry_mapping
7714,創泓科技,數位雲端,數位雲端,主流,,,,,,provisional_industry_mapping
7715,裕山,綠能環保,綠能環保,非主流,,,,,,
7716,昱臺國際,航運業,航運業,非主流,,,,,,provisional_industry_mapping
7717,萊德光電-KY,通信網路業,通信網路業,主流,,,,,,provisional_industry_mapping
7718,友鋮,電機機械,電機機械,主流,,,,,,provisional_industry_mapping
7721,微程式,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7722,LINEPAY,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7723,築間,觀光餐旅,觀光餐旅,非主流,,,,,,provisional_industry_mapping
7728,光焱科技,其他電子業,其他電子業,主流,,,,,,provisional_industry_mapping
7730,暉盛-創,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7732,金興精密,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7734,印能科技,半導體業,半導體業,主流,,,,,,provisional_industry_mapping
7736,虎山,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7738,東聯互動,數位雲端,數位雲端,主流,,,,,,provisional_industry_mapping
7740,熙特爾-創,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7743,金利食安,食品工業,食品工業,非主流,,,,,,provisional_industry_mapping
7744,崴寶,電子零組件業,電子零組件業,主流,,,,,,provisional_industry_mapping
7747,昕奇雲端,數位雲端,數位雲端,主流,,,,,,provisional_industry_mapping
7749,意騰-KY,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7750,新代,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7751,竑騰,半導體業,半導體業,主流,,,,,,provisional_industry_mapping
7753,星亞,光電業,光電業,主流,,,,,,provisional_industry_mapping
7757,金色三麥,觀光餐旅,觀光餐旅,非主流,,,,,,provisional_industry_mapping
7760,享溫馨,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7765,中華資安,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7767,仁大資訊,資訊服務業,資訊服務業,主流,,,,,,provisional_industry_mapping
7768,頌勝科技,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7769,鴻勁,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7770,君曜,半導體業,半導體業,主流,,,,,,provisional_industry_mapping
7772,耀穎,半導體業,半導體業,主流,,,,,,provisional_industry_mapping
7777,能率亞洲,其他業,其他業,非主流,,,,,,
7780,大研生醫*,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7782,光速火箭,居家生活,居家生活,非主流,,,,,,
7786,東方風能,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7788,松川精密,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7791,皇家可口,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7792,安葆,其他電子業,其他電子業,主流,,,,,,provisional_industry_mapping
7794,宏碁智新,居家生活,居家生活,非主流,,,,,,
7795,長廣,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7799,禾榮科,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7803,雲象科技-創,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7805,威聯通,數位雲端,數位雲端,主流,,,,,,provisional_industry_mapping
7810,捷創科技,半導體業,半導體業,主流,,,,,,provisional_industry_mapping
7811,民盛,運動休閒,運動休閒,非主流,,,,,,
7818,溢泰實業,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7819,精誠金融,資訊服務業,資訊服務業,主流,,,,,,provisional_industry_mapping
7820,立盈,綠能環保,綠能環保,非主流,,,,,,
7821,神數,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7822,倍利科,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7823,奧義賽博-KY創,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7827,漢康-KY創,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7828,創新服務,半導體業,半導體業,主流,,,,,,provisional_industry_mapping
7842,天能綠電,綠能環保,綠能環保,非主流,,,,,,
8011,台通,,普通股_待補官方產業,非主流,,,,,,
8016,矽創,,普通股_待補官方產業,非主流,,,,,,
8021,尖點,,普通股_待補官方產業,非主流,,,,,,
8024,佑華,半導體業,半導體業,主流,,,,,,provisional_industry_mapping
8027,鈦昇,電機機械,電機機械,主流,,,,,,provisional_industry_mapping
8028,昇陽半導體,半導體業,半導體業,主流,半導體設備_CoWoS,晶圓再生,,,,user_authorized_seed_20260530
8032,光菱,電子通路業,電子通路業,主流,,,,,,provisional_industry_mapping
8033,雷虎,,軍工無人機,主流,軍工無人機,,,,,user_authorized_seed_20260530
8034,榮群,通信網路業,通信網路業,主流,,,,,,provisional_industry_mapping
8038,長園科,電子零組件業,電子零組件業,主流,,,,,,provisional_industry_mapping
8039,台虹,,PCB_CCL_ABF材料,主流,PCB_CCL_ABF材料,,,,,user_authorized_seed_20260530
8040,九暘,半導體業,半導體業,主流,,,,,,provisional_industry_mapping
8042,金山電,電子零組件業,電子零組件業,主流,被動元件,電容,,,,
8043,蜜望實,電子零組件業,電子零組件業,主流,被動元件,,,,,user_authorized_seed_20260530
8044,網家,數位雲端,數位雲端,主流,,,,,,provisional_industry_mapping
8045,達運光電,,普通股_待補官方產業,非主流,,,,,,
8046,南電,,PCB_CCL_ABF材料,主流,PCB_CCL_ABF材料,,,,,user_authorized_seed_20260530
8047,星雲,其他電子業,其他電子業,主流,,,,,,provisional_industry_mapping
8048,德勝,通信網路業,通信網路業,主流,,,,,,provisional_industry_mapping
8049,晶采,光電業,光電業,主流,,,,,,provisional_industry_mapping
8050,廣積,電腦及週邊設備業,電腦及週邊設備業,主流,,,,,,provisional_industry_mapping
8054,安國,半導體業,半導體業,主流,,,,,,provisional_industry_mapping
8059,凱碩,通信網路業,通信網路業,主流,,,,,,provisional_industry_mapping
8064,東捷,光電業,光電業,主流,,,,,,provisional_industry_mapping
8066,來思達,居家生活,居家生活,非主流,,,,,,
8067,志旭,電子通路業,電子通路業,主流,,,,,,provisional_industry_mapping
8068,全達,電子通路業,電子通路業,主流,,,,,,provisional_industry_mapping
8069,元太,光電業,光電業,主流,,,,,,provisional_industry_mapping
8070,長華*,,普通股_待補官方產業,非主流,,,,,,
8071,能率網通,電子零組件業,電子零組件業,主流,,,,,,provisional_industry_mapping
8072,陞泰,,普通股_待補官方產業,非主流,,,,,,
8074,鉅橡,電子零組件業,電子零組件業,主流,,,,,,provisional_industry_mapping
8076,伍豐,電腦及週邊設備業,電腦及週邊設備業,主流,,,,,,provisional_industry_mapping
8077,洛碁,觀光餐旅,觀光餐旅,非主流,,,,,,provisional_industry_mapping
8080,泰霖,建材營造,建材營造,非主流,,,,,,provisional_industry_mapping
8081,致新,,普通股_待補官方產業,非主流,,,,,,
8083,瑞穎,電機機械,電機機械,主流,,,,,,provisional_industry_mapping
8084,巨虹,電子通路業,電子通路業,主流,,,,,,provisional_industry_mapping
8085,福華,其他電子業,其他電子業,主流,,,,,,provisional_industry_mapping
8086,宏捷科,半導體業,半導體業,主流,低軌衛星,,,,,user_authorized_seed_20260530
8087,麗升能源,綠能環保,綠能環保,非主流,,,,,,
8088,品安,半導體業,半導體業,主流,,,,,,provisional_industry_mapping
8089,康全電訊,通信網路業,通信網路業,主流,,,,,,provisional_industry_mapping
8091,翔名,半導體業,半導體業,主流,,,,,,provisional_industry_mapping
8092,建暐,其他電子業,其他電子業,主流,,,,,,provisional_industry_mapping
8093,保銳,電子零組件業,電子零組件業,主流,,,,,,provisional_industry_mapping
8096,擎亞,電子通路業,電子通路業,主流,,,,,,provisional_industry_mapping
8097,常珵,通信網路業,通信網路業,主流,,,,,,provisional_industry_mapping
8099,大世科,資訊服務業,資訊服務業,主流,,,,,,provisional_industry_mapping
8101,華冠,,普通股_待補官方產業,非主流,,,,,,
8102,傑霖科技,半導體業,半導體業,主流,,,,,,provisional_industry_mapping
8103,瀚荃,,普通股_待補官方產業,非主流,,,,,,
8104,錸寶,,普通股_待補官方產業,非主流,,,,,,
8105,凌巨,,普通股_待補官方產業,非主流,,,,,,
8107,大億金茂,電機機械,電機機械,主流,,,,,,provisional_industry_mapping
8109,博大,電子零組件業,電子零組件業,主流,,,,,,provisional_industry_mapping
8110,華東,,普通股_待補官方產業,非主流,,,,,,
8111,立碁,光電業,光電業,主流,,,,,,provisional_industry_mapping
8112,至上,,普通股_待補官方產業,非主流,,,,,,
8114,振樺電,,普通股_待補官方產業,非主流,,,,,,
8121,越峰,電子零組件業,電子零組件業,主流,,,,,,provisional_industry_mapping
8131,福懋科,,普通股_待補官方產業,非主流,,,,,,
8147,正淩,電子零組件業,電子零組件業,主流,,,,,,provisional_industry_mapping
8150,南茂,,記憶體儲存,主流,記憶體儲存,,,,,user_authorized_seed_20260530
8155,博智,電子零組件業,電子零組件業,主流,,,,,,provisional_industry_mapping
8162,微矽電子-創,,普通股_待補官方產業,非主流,,,,,,
8163,達方,,普通股_待補官方產業,非主流,,,,,,
8171,天宇,綠能環保,綠能環保,非主流,,,,,,
8176,智捷,通信網路業,通信網路業,主流,,,,,,provisional_industry_mapping
8182,加高,電子零組件業,電子零組件業,主流,,,,,,provisional_industry_mapping
8183,精星,其他電子業,其他電子業,主流,,,,,,provisional_industry_mapping
8201,無敵,,普通股_待補官方產業,非主流,,,,,,
8210,勤誠,,普通股_待補官方產業,非主流,,,,,,
8213,志超,,普通股_待補官方產業,非主流,,,,,,
8215,明基材,,普通股_待補官方產業,非主流,,,,,,
8222,寶一,,軍工無人機,主流,軍工無人機,,,,,user_authorized_seed_20260530
8227,巨有科技,半導體業,半導體業,主流,,,,,,provisional_industry_mapping
8234,新漢,電腦及週邊設備業,電腦及週邊設備業,主流,,,,,,provisional_industry_mapping
8240,華宏,光電業,光電業,主流,,,,,,provisional_industry_mapping
8249,菱光,,普通股_待補官方產業,非主流,,,,,,
8255,朋程,電機機械,電機機械,主流,,,,,,provisional_industry_mapping
8261,富鼎,半導體業,半導體業,主流,功率元件/二極體,MOSFET,,,,provisional_industry_mapping
8271,宇瞻,,記憶體儲存,主流,記憶體儲存,,,,,user_authorized_seed_20260530
8272,全景軟體,資訊服務業,資訊服務業,主流,,,,,,provisional_industry_mapping
8277,商丞,半導體業,半導體業,主流,,,,,,provisional_industry_mapping
8279,生展,生技醫療業,生技醫療業,非主流,,,,,,provisional_industry_mapping
8284,三竹,資訊服務業,資訊服務業,主流,,,,,,provisional_industry_mapping
8289,泰藝,電子零組件業,電子零組件業,主流,,,,,,provisional_industry_mapping
8291,尚茂,電子零組件業,電子零組件業,主流,,,,,,provisional_industry_mapping
8299,群聯,半導體業,半導體業,主流,記憶體儲存,,,,,user_authorized_seed_20260530
8341,日友,,普通股_待補官方產業,非主流,,,,,,
8342,益張,其他業,其他業,非主流,,,,,,
8349,恒耀國際,鋼鐵工業,鋼鐵工業,非主流,,,,,,provisional_industry_mapping
8354,冠好,其他業,其他業,非主流,,,,,,
8358,金居,電子零組件業,電子零組件業,主流,PCB_CCL_ABF材料,,,,,user_authorized_seed_20260530
8367,建新國際,,普通股_待補官方產業,非主流,,,,,,
8374,羅昇,,普通股_待補官方產業,非主流,,,,,,
8383,千附,半導體業,半導體業,主流,,,,,,provisional_industry_mapping
8390,金益鼎,綠能環保,綠能環保,非主流,,,,,,
8401,白紗科,其他業,其他業,非主流,,,,,,
8403,盛弘,生技醫療業,生技醫療業,非主流,,,,,,provisional_industry_mapping
8404,百和興業-KY,,普通股_待補官方產業,非主流,,,,,,
8409,商之器,生技醫療業,生技醫療業,非主流,,,,,,provisional_industry_mapping
8410,森田,電腦及週邊設備業,電腦及週邊設備業,主流,,,,,,provisional_industry_mapping
8411,福貞-KY,,普通股_待補官方產業,非主流,,,,,,
8415,大國鋼,鋼鐵工業,鋼鐵工業,非主流,,,,,,provisional_industry_mapping
8416,實威,資訊服務業,資訊服務業,主流,,,,,,provisional_industry_mapping
8421,旭源,其他業,其他業,非主流,,,,,,
8422,可寧衛*,,普通股_待補官方產業,非主流,,,,,,
8423,保綠-KY,綠能環保,綠能環保,非主流,,,,,,
8424,惠普,建材營造,建材營造,非主流,,,,,,provisional_industry_mapping
8426,紅木-KY,其他業,其他業,非主流,,,,,,
8429,金麗-KY,,普通股_待補官方產業,非主流,,,,,,
8431,匯鑽科,其他電子業,其他電子業,主流,,,,,,provisional_industry_mapping
8432,東生華,生技醫療業,生技醫療業,非主流,,,,,,provisional_industry_mapping
8433,弘帆,居家生活,居家生活,非主流,,,,,,
8435,鉅邁,其他業,其他業,非主流,,,,,,
8436,大江,生技醫療業,生技醫療業,非主流,,,,,,provisional_industry_mapping
8437,大地-KY,其他業,其他業,非主流,,,,,,
8438,昶昕,,普通股_待補官方產業,非主流,,,,,,
8440,綠電,綠能環保,綠能環保,非主流,,,,,,
8442,威宏-KY,,普通股_待補官方產業,非主流,,,,,,
8443,阿瘦,,普通股_待補官方產業,非主流,,,,,,
8444,綠河-KY,其他業,其他業,非主流,,,,,,
8446,華研,文化創意業,文化創意業,非主流,,,,,,
8450,霹靂,文化創意業,文化創意業,非主流,,,,,,
8454,富邦媒,,普通股_待補官方產業,非主流,,,,,,
8455,大拓-KY,其他電子業,其他電子業,主流,,,,,,provisional_industry_mapping
8462,柏文,,普通股_待補官方產業,非主流,,,,,,
8463,潤泰材,,普通股_待補官方產業,非主流,,,,,,
8464,億豐,,普通股_待補官方產業,非主流,,,,,,
8466,美吉吉-KY,,普通股_待補官方產業,非主流,,,,,,
8467,波力-KY,,普通股_待補官方產業,非主流,,,,,,
8472,夠麻吉,數位雲端,數位雲端,主流,,,,,,provisional_industry_mapping
