path,artifact_type,owner_lane,producer,known_consumers,referenced_by_scripts,referenced_by_docs,referenced_by_workflows,referenced_by_validators,latest_modified_date,tracked_in_git,classification,recommended_action,delete_risk,notes
output/latest/individual_stock_reports/chatgpt_packets/3372_packet_latest.md,md,individual_stock,scripts/build_individual_stock_chatgpt_packets.py,docs/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv;output/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv,,docs/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv;output/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv,,,2026-06-20,true,packet_manifest_necessary,keep,high,relocated_to_individual_stock_reports;canonical_path;do_not_delete_without_lifecycle_pr
output/latest/individual_stock_reports/chatgpt_packets/3373_packet_latest.md,md,individual_stock,scripts/build_individual_stock_chatgpt_packets.py,docs/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv;output/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv,,docs/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv;output/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv,,,2026-06-20,true,packet_manifest_necessary,keep,high,relocated_to_individual_stock_reports;canonical_path;do_not_delete_without_lifecycle_pr
output/latest/individual_stock_reports/chatgpt_packets/3374_packet_latest.md,md,individual_stock,scripts/build_individual_stock_chatgpt_packets.py,docs/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv;output/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv,,docs/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv;output/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv,,,2026-06-20,true,packet_manifest_necessary,keep,high,relocated_to_individual_stock_reports;canonical_path;do_not_delete_without_lifecycle_pr
output/latest/individual_stock_reports/chatgpt_packets/3376_packet_latest.md,md,individual_stock,scripts/build_individual_stock_chatgpt_packets.py,docs/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv;output/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv,,docs/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv;output/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv,,,2026-06-20,true,packet_manifest_necessary,keep,high,relocated_to_individual_stock_reports;canonical_path;do_not_delete_without_lifecycle_pr
output/latest/individual_stock_reports/chatgpt_packets/3379_packet_latest.md,md,individual_stock,scripts/build_individual_stock_chatgpt_packets.py,docs/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv;output/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv,,docs/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv;output/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv,,,2026-06-20,true,packet_manifest_necessary,keep,high,relocated_to_individual_stock_reports;canonical_path;do_not_delete_without_lifecycle_pr
output/latest/individual_stock_reports/chatgpt_packets/3380_packet_latest.md,md,individual_stock,scripts/build_individual_stock_chatgpt_packets.py,docs/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv;output/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv,,docs/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv;output/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv,,,2026-06-20,true,packet_manifest_necessary,keep,high,relocated_to_individual_stock_reports;canonical_path;do_not_delete_without_lifecycle_pr
output/latest/individual_stock_reports/chatgpt_packets/3388_packet_latest.md,md,individual_stock,scripts/build_individual_stock_chatgpt_packets.py,docs/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv;output/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv,,docs/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv;output/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv,,,2026-06-20,true,packet_manifest_necessary,keep,high,relocated_to_individual_stock_reports;canonical_path;do_not_delete_without_lifecycle_pr
output/latest/individual_stock_reports/chatgpt_packets/3390_packet_latest.md,md,individual_stock,scripts/build_individual_stock_chatgpt_packets.py,docs/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv;output/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv,,docs/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv;output/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv,,,2026-06-20,true,packet_manifest_necessary,keep,high,relocated_to_individual_stock_reports;canonical_path;do_not_delete_without_lifecycle_pr
output/latest/individual_stock_reports/chatgpt_packets/3402_packet_latest.md,md,individual_stock,scripts/build_individual_stock_chatgpt_packets.py,docs/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv;output/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv,,docs/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv;output/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv,,,2026-06-20,true,packet_manifest_necessary,keep,high,relocated_to_individual_stock_reports;canonical_path;do_not_delete_without_lifecycle_pr
output/latest/individual_stock_reports/chatgpt_packets/3406_packet_latest.md,md,individual_stock,scripts/build_individual_stock_chatgpt_packets.py,docs/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv;output/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv,,docs/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv;output/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv,,,2026-06-20,true,packet_manifest_necessary,keep,high,relocated_to_individual_stock_reports;canonical_path;do_not_delete_without_lifecycle_pr
output/latest/individual_stock_reports/chatgpt_packets/3413_packet_latest.md,md,individual_stock,scripts/build_individual_stock_chatgpt_packets.py,docs/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv;output/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv,,docs/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv;output/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv,,,2026-06-20,true,packet_manifest_necessary,keep,high,relocated_to_individual_stock_reports;canonical_path;do_not_delete_without_lifecycle_pr
output/latest/individual_stock_reports/chatgpt_packets/3416_packet_latest.md,md,individual_stock,scripts/build_individual_stock_chatgpt_packets.py,docs/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv;output/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv,,docs/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv;output/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv,,,2026-06-20,true,packet_manifest_necessary,keep,high,relocated_to_individual_stock_reports;canonical_path;do_not_delete_without_lifecycle_pr
output/latest/individual_stock_reports/chatgpt_packets/3419_packet_latest.md,md,individual_stock,scripts/build_individual_stock_chatgpt_packets.py,docs/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv;output/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv,,docs/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv;output/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv,,,2026-06-20,true,packet_manifest_necessary,keep,high,relocated_to_individual_stock_reports;canonical_path;do_not_delete_without_lifecycle_pr
output/latest/individual_stock_reports/chatgpt_packets/3426_packet_latest.md,md,individual_stock,scripts/build_individual_stock_chatgpt_packets.py,docs/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv;output/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv,,docs/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv;output/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv,,,2026-06-20,true,packet_manifest_necessary,keep,high,relocated_to_individual_stock_reports;canonical_path;do_not_delete_without_lifecycle_pr
output/latest/individual_stock_reports/chatgpt_packets/3430_packet_latest.md,md,individual_stock,scripts/build_individual_stock_chatgpt_packets.py,docs/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv;output/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv,,docs/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv;output/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv,,,2026-06-20,true,packet_manifest_necessary,keep,high,relocated_to_individual_stock_reports;canonical_path;do_not_delete_without_lifecycle_pr
output/latest/individual_stock_reports/chatgpt_packets/3432_packet_latest.md,md,individual_stock,scripts/build_individual_stock_chatgpt_packets.py,docs/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv;output/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv,,docs/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv;output/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv,,,2026-06-20,true,packet_manifest_necessary,keep,high,relocated_to_individual_stock_reports;canonical_path;do_not_delete_without_lifecycle_pr
output/latest/individual_stock_reports/chatgpt_packets/3434_packet_latest.md,md,individual_stock,scripts/build_individual_stock_chatgpt_packets.py,docs/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv;output/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv,,docs/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv;output/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv,,,2026-06-20,true,packet_manifest_necessary,keep,high,relocated_to_individual_stock_reports;canonical_path;do_not_delete_without_lifecycle_pr
output/latest/individual_stock_reports/chatgpt_packets/3437_packet_latest.md,md,individual_stock,scripts/build_individual_stock_chatgpt_packets.py,docs/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv;output/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv,,docs/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv;output/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv,,,2026-06-20,true,packet_manifest_necessary,keep,high,relocated_to_individual_stock_reports;canonical_path;do_not_delete_without_lifecycle_pr
output/latest/individual_stock_reports/chatgpt_packets/3438_packet_latest.md,md,individual_stock,scripts/build_individual_stock_chatgpt_packets.py,docs/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv;output/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv,,docs/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv;output/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv,,,2026-06-20,true,packet_manifest_necessary,keep,high,relocated_to_individual_stock_reports;canonical_path;do_not_delete_without_lifecycle_pr
output/latest/individual_stock_reports/chatgpt_packets/3441_packet_latest.md,md,individual_stock,scripts/build_individual_stock_chatgpt_packets.py,docs/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv;output/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv,,docs/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv;output/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv,,,2026-06-20,true,packet_manifest_necessary,keep,high,relocated_to_individual_stock_reports;canonical_path;do_not_delete_without_lifecycle_pr
output/latest/individual_stock_reports/chatgpt_packets/3443_packet_latest.md,md,individual_stock,scripts/build_individual_stock_chatgpt_packets.py,docs/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv;output/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv,,docs/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv;output/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv,,,2026-06-20,true,packet_manifest_necessary,keep,high,relocated_to_individual_stock_reports;canonical_path;do_not_delete_without_lifecycle_pr
output/latest/individual_stock_reports/chatgpt_packets/3444_packet_latest.md,md,individual_stock,scripts/build_individual_stock_chatgpt_packets.py,docs/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv;output/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv,,docs/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv;output/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv,,,2026-06-20,true,packet_manifest_necessary,keep,high,relocated_to_individual_stock_reports;canonical_path;do_not_delete_without_lifecycle_pr
output/latest/individual_stock_reports/chatgpt_packets/3447_packet_latest.md,md,individual_stock,scripts/build_individual_stock_chatgpt_packets.py,docs/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv;output/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv,,docs/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv;output/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv,,,2026-06-20,true,packet_manifest_necessary,keep,high,relocated_to_individual_stock_reports;canonical_path;do_not_delete_without_lifecycle_pr
